article_id,chunk_id,title,url,description,tag_primary,lang,chunk_order,content
2,2_13,Как пользоваться торговыми ботами ОКХ,https://www.okx.com/ru/learn/trading-bot,Способы обмена USDT без комиссии на платформе OKX,fees,ru,13,"Дисклеймер
Материалы предоставлены исключительно в ознакомительных целях и могут включать информацию о продуктах, которые недоступны в вашем регионе. Они не являются инвестиционным советом или рекомендацией, предложением или приглашением к покупке, продаже или удержанию криптовалюты / цифровых активов, советом в финансовой, бухгалтерской, юридической или налоговой сфере. Криптовалютные и цифровые активы, в том числе стейблкоины, сопряжены с высокими рисками и подвержены сильным ценовым колебаниям. Тщательно оцените финансовое состояние и определите, подходит ли вам торговля и удерживание цифровых активов. По вопросам, связанным с вашими конкретными обстоятельствами, обращайтесь к специалистам в области законодательства, налогов или инвестиций. Информация, представленная на этой странице (включая рыночные и статистические данные, если таковые имеются), предназначена исключительно для ознакомления. При подготовке статьи были приняты все меры предосторожности, однако автор не несет ответственности за фактические ошибки и упущения."
2,2_14,Как пользоваться торговыми ботами ОКХ,https://www.okx.com/ru/learn/trading-bot,Способы обмена USDT без комиссии на платформе OKX,fees,ru,14,"© OKX, 2025. Эту статью можно копировать и распространять как полностью, так и в цитатах объемом не более 100 слов, при условии некоммерческого использования.  При любом копировании или распространении всей статьи должно быть указано: «Разрешение на использование получено от владельца авторских прав на эту статью — © OKX, 2025.  Цитаты должны содержать ссылку на название статьи и ее автора, например: «Название статьи, [имя автора, если указано], © OKX, 2025». Часть контента может быть создана с использованием инструментов искусственного интеллекта (ИИ). Создание производных материалов и любое другое использование данной статьи не допускается.
Развернуть"
3,3_0,Криптовалюты на TradingView: руководство по трейдингу,https://www.okx.com/ru/learn/connect-tradingview-to-okx,Инструкция по покупке криптовалюты с банковской карты через P2P,p2p,ru,0,"TradingView — это популярная платформа для трейдеров с полным набором инструментов для торговли и построения графиков, которые позволяют принимать взвешенные решения и быстро реагировать на возможности рынка. Благодаря интеграции с OKX TradingView предоставляет более комплексное решение, предлагая пользователям больше удобства, инноваций и выбора. В этой статье мы расскажем о преимуществах интеграции OKX и TradingView и почему она является поворотным моментом в криптоиндустрии.
Больше удобства
Одно из ключевых преимуществ интеграции OKX и TradingView — это повышение удобства. Пользователи могут подключить свой аккаунт OKX к TradingView и торговать криптовалютой напрямую с платформы. Это избавляет от необходимости переключаться между несколькими платформами, экономит время и повышает эффективность. Кроме того, знакомый интерфейс TradingView облегчает навигацию по платформе и совершение сделок, сокращая время ознакомления с платформой и улучшая пользовательский опыт.
Инновации и выбор"
3,3_1,Криптовалюты на TradingView: руководство по трейдингу,https://www.okx.com/ru/learn/connect-tradingview-to-okx,Инструкция по покупке криптовалюты с банковской карты через P2P,p2p,ru,1,"Еще одним ключевым преимуществом интеграции OKX и TradingView являются инновации и разнообразие доступных возможностей. TradingView давно признана платформой с одним из самых полных наборов инструментов для торговли и построения графиков, а интеграция с OKX предоставляет уникальное решение для криптотрейдеров. Благодаря доступу к OKX и возможности торговать криптовалютами напрямую с платформы трейдеры получают широкий выбор функций, что дает им большую гибкость и контроль над своими сделками.
Улучшенные торговые возможности
Интеграция OKX и TradingView также улучшила торговые возможности для криптотрейдеров. Платформа TradingView предлагает множество функций, включая расширенные графики, анализ рынка и технические индикаторы, которые призваны помочь принимать взвешенные решения. Теперь у трейдеров есть возможность торговать криптовалютой напрямую с платформы, что позволяет им использовать преимущества возможностей рынка в реальном времени."
3,3_2,Криптовалюты на TradingView: руководство по трейдингу,https://www.okx.com/ru/learn/connect-tradingview-to-okx,Инструкция по покупке криптовалюты с банковской карты через P2P,p2p,ru,2,"Благодаря рыночным данным и новостям в TradingView трейдеры могут оставаться в курсе событий на рынке и принимать обоснованные решения. Платформа также предлагает широкий спектр инструментов для управления рисками, включая ордера стоп-лосс и тейк-профит для минимизации рисков.
Повышенная безопасность
Интеграция OKX и TradingView также обеспечивает повышенную безопасность. OKX известна своими надежными мерами защиты, а интеграция с TradingView дополнительно усилила безопасность криптоактивов пользователей. Платформа использует передовую технологию шифрования для защиты личной и финансовой информации, а все сделки осуществляются по защищенным зашифрованным каналам.
Можно ли торговать криптовалютами на TradingView?
Да, в этом руководстве мы расскажем:
Как подключиться к TradingView с помощью аккаунта в социальной сети на OKX
Как подключиться к OKX напрямую через TradingView
Как включить мгновенное размещение ордеров из TradingView на OKX
Как торговать криптовалютными деривативами с TradingView на OKX
Как торговать фьючерсами/бессрочными свопами на TradingView в режиме лонг/шорт
Как торговать контрактом и маржой с помощью сокращения позиции"
3,3_3,Криптовалюты на TradingView: руководство по трейдингу,https://www.okx.com/ru/learn/connect-tradingview-to-okx,Инструкция по покупке криптовалюты с банковской карты через P2P,p2p,ru,3,"Как подключиться к TradingView с помощью аккаунта в социальной сети на OKX
Подключиться к TradingView очень просто: вы можете войти или зарегистрироваться на OKX, используя аккаунт в социальной сети, например Google или Telegram. Выполните следующие действия. 👇
Примечание: если у вас нет аккаунта на OKX, начните с регистрации. Если у вас уже есть аккаунт на OKX, перейдите к шагам входа в систему ниже.
1. Регистрация
Шаг 1
Перейдите на страницу авторизации для регистрации
Шаг 2
Выберите аккаунт в социальной сети, например аккаунт Google, чтобы зарегистрироваться и связать его с новым аккаунтом OKX
Шаг 3
Введите адрес электронной почты или номер телефона для подключения к аккаунту в социальной сети
Шаг 4
Перейдите на страницу авторизации и авторизуйтесь на TradingView
2. Вход
Шаг 1
Перейдите на страницу входа
Шаг 2
Выберите аккаунт в социальной сети для входа в систему, например, аккаунт Google, привязанный к аккаунту OKX
Шаг 3
Перейдите на страницу авторизации и авторизуйтесь на TradingView
Как подключиться к OKX напрямую через TradingView
Нажмите на значок аккаунта на сайте TradingView.com, а затем
Войти
, чтобы войти в аккаунт TradingView.
Если у вас еще нет аккаунта TradingView, создайте его, нажав
Начать работу
."
3,3_4,Криптовалюты на TradingView: руководство по трейдингу,https://www.okx.com/ru/learn/connect-tradingview-to-okx,Инструкция по покупке криптовалюты с банковской карты через P2P,p2p,ru,4,"Выберите способ входа в систему. Доступны аккаунты в различных социальных сетях или авторизация по электронной почте с паролем.
Завершите вход, следуя подсказкам на экране.
После входа найдите торговую пару OKX с помощью строки поиска в верхней части главной страницы.
Чтобы быстрее найти торговые пары OKX, выберите
Все источники
и введите «OKX». Нажмите
OKX
и выберите любую пару из списка.
На экране графика прокрутите вниз до «Торговой панели». Далее нажмите
Подключить
в разделе OKX. Если вы не видите OKX в списке на торговой панели, используйте кнопку с тремя точками для просмотра других брокеров.
Далее вас перенаправит на OKX для входа в систему. Введите данные аккаунта OKX и нажмите
Войти
, чтобы начать торговлю криптовалютами прямо из TradingView.
Введите текст с картинки и пройдите проверку двухэтапной аутентификации, если она включена в вашем аккаунте. Затем нажмите
Авторизоваться
, чтобы предоставить TradingView доступ к аккаунту OKX.
После автоматического перенаправления на страницу вы можете торговать криптовалютой на споте прямо из интерфейса TradingView.
Чтобы совершить сделку, нажмите на выделенную ниже «Панель ордеров»."
3,3_5,Криптовалюты на TradingView: руководство по трейдингу,https://www.okx.com/ru/learn/connect-tradingview-to-okx,Инструкция по покупке криптовалюты с банковской карты через P2P,p2p,ru,5,"Далее введите детали сделки на панели ордеров и нажмите кнопку покупки или продажи.
Вы также можете отслеживать открытые позиции на аккаунте и при необходимости редактировать или выходить из них.
Далее нажмите на кнопку настроек в верхней части раздела «Базовая торговля».
Затем выберите режим аккаунта в меню «Настройки».
Как включить мгновенное размещение ордеров из TradingView на OKX
Мгновенное размещение ордеров — это удобная функция на
графике
TradingView, которая теперь доступна и для OKX. Выполните следующие действия. 👇
Шаг1: включите
режим
мгновенного размещения ордеров
.
Режим
мгновенного размещения ордеров
позволяет размещать ордера без использования тикета, а необходимые параметры можно установить с помощью калькулятора.
Шаг2:
начните торговать.
Активируйте кнопки покупки/продажи в контекстном меню
графика OKX
, чтобы удобно размещать рыночные ордера в обоих направлениях.
Если кнопки покупки/продажи отключены, нажмите в контекстном меню
графика OKX
, чтобы разместить лимитный ордер, стоп-ордер или стоп-лимитный ордер.
Примечание
: опция включения/выключения видимости кнопки также по-прежнему доступна в меню
свойств графика
либо в разделе
Торговля"
3,3_6,Криптовалюты на TradingView: руководство по трейдингу,https://www.okx.com/ru/learn/connect-tradingview-to-okx,Инструкция по покупке криптовалюты с банковской карты через P2P,p2p,ru,6,", либо в
настройках меню Торговля.
Примечание
: перед совершением первой сделки выберите режим маржи (изолированная или перекрестная). После первой сделки последняя выбранная настройка станет настройкой по умолчанию.
Вот как выглядит этот процесс в реальном времени:
Как включить мгновенное размещение ордеров из TradingView на OKX
Как торговать криптовалютными деривативами с TradingView на OKX
Криптовалютные деривативы, такие как фьючерсы, бессрочные свопы и опционы на продажу, недоступны в простом режиме аккаунта OKX. Чтобы торговать ими через интеграцию с TradingView на OKX, потребуется переключить режим аккаунта и выполнить несколько дополнительных шагов.
Торговля деривативами доступна в режимах одновалютной и мультивалютной маржи, а также маржи портфеля. Узнайте больше о режимах аккаунтов OKX в
специальном руководстве
.
Чтобы переключить аккаунт, зайдите на сайт OKX и войдите в систему. Затем наведите курсор на раздел «Торговать» и нажмите
Базовая торговля
.
Нажмите
Выбрать
под режимом аккаунта, который хотите активировать. Торговля деривативами доступна для всех режимов аккаунтов, кроме простого."
3,3_7,Криптовалюты на TradingView: руководство по трейдингу,https://www.okx.com/ru/learn/connect-tradingview-to-okx,Инструкция по покупке криптовалюты с банковской карты через P2P,p2p,ru,7,"Примечание: режимы мультивалютной маржи и маржи портфеля требуют минимального баланса в размере 50 000$ и 100 000$ соответственно.
Прежде чем вернуться на TradingView, убедитесь, что вы выбрали «Лонг/шорт» в качестве режима размещения ордеров. Для этого нажмите на выделенное меню в разделе настроек и выберите
Лонг/шорт
.
Далее перейдите на сайт TradingView, войдите в систему и следуйте описанным выше инструкциям, чтобы получить доступ к аккаунту OKX.
Выберите
Деривативный аккаунт
во вкладке OKX на панели в нижней части экрана графика.
Нажмите
Панель ордеров
на боковом меню в правой части экрана.
Используйте выделенное ниже меню, чтобы открыть доступные рынки деривативов на OKX.
Поставьте галочку напротив «OKX» в окне «Поиск символов». Далее выберите рынок, на котором хотите торговать.
Совершите сделку на «Панели ордеров».
Как торговать фьючерсами/бессрочными свопами на TradingView в режиме лонг/шорт"
3,3_8,Криптовалюты на TradingView: руководство по трейдингу,https://www.okx.com/ru/learn/connect-tradingview-to-okx,Инструкция по покупке криптовалюты с банковской карты через P2P,p2p,ru,8,"Торговля фьючерсами/бессрочными свопами в режиме лонг/шорт на TradingView отличается своей гибкостью. Она позволяет сохранять несколько позиций с одинаковым направлением по каждому инструменту — проверьте ее в действии прямо сейчас на OKX.
Вы можете настроить режим размещения ордеров для фьючерсов или бессрочных свопов в режиме лонг/шорт или покупки/продажи.
Выполните следующие действия. 👇
Шаг 1
Включите лонг/шорт режим размещения ордеров на OKX.
Режим лонг/шорт позволяет удерживать позицию по каждому инструменту в двух направлениях (покупка и продажа), если она находится в одном и том же режиме маржи.
Шаг 2
Начните торговлю на TradingView. Вы можете:
Купить ордер
Удерживать лонг-позицию
Продать ордер с тем же количеством, что и ордер на покупку
Удерживать шорт-позицию
Как торговать контрактом и маржой с помощью сокращения позиции
Функция сокращения позиции на TradingView предназначена только для закрытия позиции
. Вы можете попробовать ее прямо сейчас на OKX. Выполните следующие действия. 👇
Шаг 1
Перейдите в
Настройки
и выберите
покупка/продажа"
3,3_9,Криптовалюты на TradingView: руководство по трейдингу,https://www.okx.com/ru/learn/connect-tradingview-to-okx,Инструкция по покупке криптовалюты с банковской карты через P2P,p2p,ru,9,"в __ меню __ режима размещения ордера.
Шаг 2
Подключитесь с TradingView к OKX, следуя инструкциям раздела «Как подключиться напрямую с TradingView к OKX», описанным выше.
Шаг 3
Выберите функцию
Уменьшать только
в тикете ордера.
Шаг 4
Торгуйте на графике OKX или на тикете ордера TradingView.
Повысьте уровень своей торговли: подключите TradingView к OKX уже сегодня
Интеграция OKX с TradingView объединяет наш ведущий в отрасли опыт торговли с эффективным набором инструментов построения графиков TradingView. Торговля криптовалютами с OKX на TradingView повышает эффективность анализа ценовых моделей, знакомых многим трейдерам.
Интеграция позволяет быстро и удобно отслеживать движение цен и сразу действовать. Начните прямо сейчас!"
4,4_0,Полное руководство по OKX P2P,https://www.okx.com/ru/learn/p2p-crypto-to-fiat-trading-on-okx,Интеграция TradingView с OKX: руководство по торговле и настройке,tradingview,ru,0,"Знакомство с OKX P2P
OKX P2P это глобальная peer-to-peer платформа, которая позволяет пользователям покупать и продавать криптовалюту за фиатные деньги, осуществляя сделки напрямую с другими пользователями без комиссий.
Сама платформа представляет собой крипто-маркетплейс, на котором пользователи самостоятельно могут размещать свои торговые объявления, устанавливать предпочтительные цены, лимиты и методы оплаты.
При этом, все сделки защищены механизмом ""Эскроу"", функция которого заключается в депонировании необходимой суммы криптовалюты на время сделки, гарантируя тем самым, что оба пользователя выполнят свои обязательства. То есть, покупатель гарантированно получит криптовалюту в случае оплаты, и наоборот, продавец сможет отменить сделку и не потерять свои активы в случае, если он не получил оплату от покупателя.
Несколько шагов чтобы начать торговать на OKX P2P
Для того, чтобы начать торговать на OKX P2P, вам необходимо выполнить несколько простых шагов:
Зарегистрируйте аккаунт на OKX и завершите
расширенную проверку личности
Привяжите ваш номер телефона и подключите 2FA (двухфакторную аутентификацию) в
Центре Безопасности
аккаунта
Ознакомьтесь с
FAQ разделом"
4,4_1,Полное руководство по OKX P2P,https://www.okx.com/ru/learn/p2p-crypto-to-fiat-trading-on-okx,Интеграция TradingView с OKX: руководство по торговле и настройке,tradingview,ru,1,"P2P торговли
Внимательно прочтите
P2P Правила проведения транзакций
Как добавить методы оплаты на OKX P2P
Для того, чтобы начать торговать на OKX P2P необходимо добавить желаемые способы оплаты. Обратите внимание, что согласно
P2P Правилам проведения транзакций
все пользователи обязаны использовать только личные платежные счета, данные которых совпадают с данными аккаунта, зарегистрированного на OKX.
Платформа OKX P2P поддерживает более 100 способов оплаты, включая популярные локальные банки, и электронные кошельки.
Увидеть все доступные способы оплаты вы можете в разделе ""
Мой профиль
"":
Как купить криптовалюту на OKX P2P
Есть несколько способов купить криптовалюту на OKX P2P:
Вы можете выбрать подходящее объявление из всех доступных предложений на рынке
Разместить свое торговое объявление на покупку криптовалюты
Для того, чтобы купить криптовалюту на OKX P2P, перейдите в раздел P2P-торговли через главное меню:
Затем выберите вкладку ""Купить"", выберите нужную вам криптовалюту, и отфильтруйте все торговые объявления по предпочтительному методу оплаты:"
4,4_2,Полное руководство по OKX P2P,https://www.okx.com/ru/learn/p2p-crypto-to-fiat-trading-on-okx,Интеграция TradingView с OKX: руководство по торговле и настройке,tradingview,ru,2,"Вы увидите все доступные предложения на продажу криптовалюты от других пользователей. Выберите подходящее вам, в зависимости от цены, лимитов ордера и рейтинга продавца.
Нажмите кнопку ""Купить"" и внимательно ознакомьтесь с условиями сделки Продавца. Введите необходимую сумму криптовалюты, которую вы хотите купить, или укажите сумму в фиатной валюте, и нажмите ""Купить USDT"".
Вы будете перенаправлены на страницу ордера, которая будет содержать следующую информацию:
Данные продавца
Платежные реквизиты продавца, на которые вам необходимо сделать денежный перевод
Сумма сделки и сумма покупаемой криптовалюты
Встроенный чат для прямого общения с продавцом
Обратите внимание, что для того, чтобы осуществить платеж, вы должны войти в свое банковское приложение, указать платежные реквизиты продавца, и точную сумму перевода, как указано в ордере. Запрещено разбивать сумму сделки на несколько транзакций, а также, не рекомендуется указывать в комментариях к транзакции любую информацию, касающуюся криптовалюты."
4,4_3,Полное руководство по OKX P2P,https://www.okx.com/ru/learn/p2p-crypto-to-fiat-trading-on-okx,Интеграция TradingView с OKX: руководство по торговле и настройке,tradingview,ru,3,"Согласно правилам торговли на OKX P2P, продавцы должны получить полную сумму по ордеру, а это значит, что любые комиссии, которые могут возникнуть на стороны покупателя, должны быть оплачены покупателем.
Внимательно отнеситесь ко времени, отведенному для осуществления оплаты. Если вы не успеете оплатить ордер в течение указанного времени, то он будет автоматически отменен системой.
Как только вы осуществили перевод денежных средств продавцу, необходимо отметить ордер оплаченным, нажав на кнопку ""Оплачено"". В этот момент продавец получит оповещение и проверит поступление денежных средств на свой банковский счет.
После подтверждения получения оплаты продавец завершит ордер и переведет вам криптовалюту.
Купленный вами цифровой актив будет автоматически перемещен в ваш
кошелек
и доступен для использования.
На что обратить внимание при выборе контрагента на OKX P2P
На P2P платформе представлено большое количество объявлений от разных пользователей, и возникает вопрос: как выбрать надежного контрагента?"
4,4_4,Полное руководство по OKX P2P,https://www.okx.com/ru/learn/p2p-crypto-to-fiat-trading-on-okx,Интеграция TradingView с OKX: руководство по торговле и настройке,tradingview,ru,4,"Чтобы оценить надежность контрагента, прежде всего необходимо обратить внимание на процент завершения сделок. Чем выше данный процент, тем надежнее контрагент. При уровне завершения сделок в 100% это будет означать, что пользователь успешно завершает все свои сделки.
Нажав на никнейм, вы попадете на страницу профиля данного пользователя с более детальной информацией о нем:
Помимо процента завершения сделок вам доступна и другая полезная информация:
Наличие или отсутствие страхового депозита у пользователя
Общее количество выполненных ордеров на платформе OKX P2P
Среднее время оплаты (как быстро данный пользователь оплачивает ордера)
Отзывы контрагентов
Далее, обратите внимание на торговые объявления пользователей:
- Цена
Все объявления ранжируются по цене. Предложения с наиболее конкурентной ценой располагаются выше остальных.
- Общий торговый объем на продажу или покупку
Общий объем объявления - это сумма криптовалюты, которую продавец продает по конкретному объявлению или готов купить.
- Лимиты ордера"
4,4_5,Полное руководство по OKX P2P,https://www.okx.com/ru/learn/p2p-crypto-to-fiat-trading-on-okx,Интеграция TradingView с OKX: руководство по торговле и настройке,tradingview,ru,5,"Лимит ордера - это условия пользователя на минимальную и максимальную сумму в рамках одной транзакции. Например, если лимиты по объявлению указаны 30 000 - 403 407 RUB, это означает что минимальная сумма сделки по данному объявлению составит 30 000 рублей, а максимальная 403 407 рублей.
Выбрав наиболее подходящего контрагента и предложение, до того как открыть сделку, обязательно обратите внимание на условия трейдера, указанные в объявлении.
Данный раздел может содержать некоторые детали, которые пользователь просит соблюдать для осуществления успешной сделки. Такие условия допустимы, если они не противоречат
Правилам проведения транзакций на OKX P2P
.
Если вы не согласны с условиями трейдера, не открывайте сделку с ним, а выберите другого контрагента.
Как продать криптовалюту на OKX P2P
Если вы хотите продать криптовалюту, то вы также можете воспользоваться выбором из существующих торговых предложений на платформе, или создать свое торговое объявление, указав желаемую цену, лимиты и способы оплаты.
Перейдите на вкладку ""Продать"", выберите нужную вам криптовалюту, и отфильтруйте все торговые объявления по предпочтительному методу оплаты:"
4,4_6,Полное руководство по OKX P2P,https://www.okx.com/ru/learn/p2p-crypto-to-fiat-trading-on-okx,Интеграция TradingView с OKX: руководство по торговле и настройке,tradingview,ru,6,"Выберите подходящего покупателя, согласно вышеуказанным рекомендациям, и нажмите ""Продать"". До размещения ордера обязательно обратите внимание на ""Время на оплату"" - это время, в течение которого покупатель должен осуществить платеж. Настройки платформы позволяют указать время от 15 минут до 3 часов. И это означает, что если время на оплату указано максимальное, то есть 3 часа, покупатель будет иметь право оплатить ордер в этот промежуток времени. В то время как вы не сможете открыть апелляцию или отменить ордер до истечения данного времени.
Далее ожидайте платеж от покупателя. Как только покупатель отправит деньги, он отметит ордер оплаченным, и статус ордера изменится на ""Ожидается отправка с вашей стороны"".
ВНИМАНИЕ! Не завершайте ордер и не переводите криптовалюту покупателю только на основании предоставленной квитанции или полученного SMS.
Для того, чтобы удостовериться в получении платежа, необходимо зайти в свое банковское приложение и проверить баланс карты (счета)."
4,4_7,Полное руководство по OKX P2P,https://www.okx.com/ru/learn/p2p-crypto-to-fiat-trading-on-okx,Интеграция TradingView с OKX: руководство по торговле и настройке,tradingview,ru,7,"Проверьте сумму платежа и данные отправителя. Если данные отправителя не совпадают с данными покупателя (вашего контрагента) на платформе OKX P2P, мы рекомендуем отказаться от сделки. В этом случае вам следует открыть апелляцию, и вернуть платеж на тот же банковский счет, с которого был отправлен денежный перевод. Как только вы предоставите квитанцию подтверждающую возврат денежных средств покупателю, служба поддержки OKX поможет отменить ордер.
Если же сумма платежа и данные отправителя соврадают с информацией в ордере, вы можете завершить сделку.
На финальном шаге, в целях вашей безопасности, система еще раз попросит вас проверить баланс вашего банковского счета и вручную указать полученную сумму от покупателя.
Подтвердите платеж и завершите сделку.
Как создать объявление OKX P2P
Перейдите на
главную страницу OKX P2P
и нажмите ""Создать""
На странице создания торгового объявления выберите ""Я хочу купить"" или ""Я хочу продать"", в зависимости от ваших целей. Выберите криптовалюту, фиатную валюту и укажите ""Тип цены""."
4,4_8,Полное руководство по OKX P2P,https://www.okx.com/ru/learn/p2p-crypto-to-fiat-trading-on-okx,Интеграция TradingView с OKX: руководство по торговле и настройке,tradingview,ru,8,"При выборе фиксированной цены, введенная цена за единицу будет ценой за единицу в вашем объявлении. Цена в объявлении останется фиксированной и не будет зависеть от колебаний рынка.
Плавающая цена позволяет добавлять маржу к цене объявления. При этом Плавающая цена привязана к рыночному курсу валюты и следует за его изменением.
Установите цену за единицу актива. Рекомендуется учитывать среднерыночные цены на рынке. Слишком высокая цена будет непривлекательна для других пользователей, и у вас не будет сделок.
Установите лимиты для одной транзакции. Данная настройка определяет минимальную и максимальную возможную сумму по одному ордеру.
Выберите тип объявления. Приватный рынок означает, что ваше объявление будет доступно только по ссылке которую вы сами предоставите вашим знакомым или клиентам. Публичный рынок означает что ваше объявление будет опубликовано для всех в стакане на странице OKX P2P.
Следующим шагом укажите способы оплаты, которые вы будете использовать для получения платежей или оплаты. Вы можете добавить до 5 разных платежных методов в одно объявление."
4,4_9,Полное руководство по OKX P2P,https://www.okx.com/ru/learn/p2p-crypto-to-fiat-trading-on-okx,Интеграция TradingView с OKX: руководство по торговле и настройке,tradingview,ru,9,"На финальном шаге создания объявления укажите требования к контрагентам. Помните, что чем жестче требования, тем меньше пользователей смогут открыть с вами сделку.
Укажите время на оплату. Если вы создаете объявление на покупку, эта информация будет указывать на то, как быстро вы совершаете оплату.
Если вы создаете объявление на продажу, то время оплаты указывается для покупателей - то есть, вы указываете время, в течение которого другие пользователи должны будут осуществлять оплату.
Поле ""Дополнительная информация"" позволяет указать дополнительные условия сделки или требования к транзакции. Например, вы можете запросить предоставление квитанции, подтверждающей оплату.
Помните, что ваши условия, не должны противоречить Правилам проведения транзакци на OKX P2P, а именно:
запрещено взимать и указывать любую информацию о дополнительных комиссиях
запрещено указывать ссылки на сторонние ресурсы и сервисы
запрещено указывать личные контакты и просить контрагентов связываться с вами через мессенджеры, по телефону, или в социальных сетях
запрещено в условиях сделки указывать платежные аккаунты и реквизиты для оплаты. Данная информация должна быть добавлена исключительно через раздел ""
Способы оплаты
"", и будет отображаться на странице ордера
Типы пользователей на OKX P2P"
4,4_10,Полное руководство по OKX P2P,https://www.okx.com/ru/learn/p2p-crypto-to-fiat-trading-on-okx,Интеграция TradingView с OKX: руководство по торговле и настройке,tradingview,ru,10,"Участники P2P рынка делятся на Лайт пользователей и Мерчантов.
Абсолютно все пользователи, зарегистрировавшие аккаунт на OKX и прошедшие верификацию, могут покупать и продавать криптовалюту на OKX P2P, а также размещать торговые объявления. Такие пользователи имеют статус Lite (Лайт) пользователей.
Мерчанты OKX P2P это профессиональные трейдеры, торгующие на P2P платформе постоянно, и обладающие большой ликвидностью как крипто-активов, так и фиатных средств.
Такие пользователи прошли дополнительную верификацию, и имеют отличительные иконки рядом с никнеймом.
Подробнее узнать о мерчант программе OKX P2P и ее преимуществах вы можете по ссылке
тут
.
Как открыть апелляцию в случае спора на OKX P2P
К сожалению, не все сделки проходят гладко. В некоторых ситуациях пользователи не могут самостоятельно разрешить возникший спор, поэтому служба поддержки OKX рассмотрит каждый конкретный случай, учтет все обстоятельства сделки, и примет справедливое решение.
Возможные причины апелляции если вы покупатель:
Вы оплатили, но продавец не отпускает криптовалюту"
4,4_11,Полное руководство по OKX P2P,https://www.okx.com/ru/learn/p2p-crypto-to-fiat-trading-on-okx,Интеграция TradingView с OKX: руководство по торговле и настройке,tradingview,ru,11,"Данные счета получателя отличаются от данных продавца, отображенных в ордере
Вы оплатили больше
При наступлении одного из вышеперечисленных случаев, покупателю рекомендовано открыть апелляцию по ордеру, чтобы получить помощь от службы поддержки OKX в разрешении спорной ситуации.
Как открыть апелляцию покупателю:
На странице ордера нажмите ""Нужна помощь""
Укажите причину апелляции, выбрав из предложенных вариантов и нажмите ""Получить помощь""
Вам будет предложено связаться с контрагентом через чат и попробовать урегулировать спор самостоятельно. Если же вам по-прежнему не удалось связаться с продавцом, или решить проблему, продолжите, нажав ""Открыть спор""
Чтобы ускорить процесс апелляции, убедитесь в том, что вы загрузили необходимые доказательства оплаты. Загрузите видео из вашего банковского приложения и квитанцию, подтверждающую успешную оплату. Обратите внимание, что видео и квитанция должны содержать отчетливую информацию о сумме транзакции, полное имя отправителя и получателя, счет отправителя и получателя для того, чтобы служба поддержки могла идентифицировать транзакцию."
4,4_12,Полное руководство по OKX P2P,https://www.okx.com/ru/learn/p2p-crypto-to-fiat-trading-on-okx,Интеграция TradingView с OKX: руководство по торговле и настройке,tradingview,ru,12,"Далее ожидайте ответ от службы поддержки, который придет вам на почту, привязанную к вашему OKX аккаунту. Будьте внимательны и своевременно предоставляйте необходимую информацию и дополнительные сведения агентам поддержки в случае такого запроса.
Возможные причины апелляции если вы продавец:
Покупатель отметил ордер как оплаченный, но вы не получили деньги
Вы получили оплату, но имя отправителя не совпадает с данными аккаунта OKX
Покупатель оплатил меньше
При наступлении одного из вышеперечисленных случаев, продавцу рекомендовано открыть апелляцию по ордеру, чтобы получить помощь от службы поддержки OKX в разрешении спорной ситуации.
Как открыть апелляцию продавцу:
На странице ордера нажмите ""Нужна помощь""
Укажите причину апелляции, выбрав из предложенных вариантов и нажмите ""Получить помощь""
Вам будет предложено связаться с контрагентом через чат  и попробовать урегулировать спор самостоятельно. Если же вам по-прежнему не удалось связаться с продавцом, или решить проблему, продолжите, нажав ""Открыть спор""
Загрузите видео из вашего банковского приложения, подтверждающее отсутствие оплаты от покупателя по данному ордеру. И нажмите ""Отправить"""
4,4_13,Полное руководство по OKX P2P,https://www.okx.com/ru/learn/p2p-crypto-to-fiat-trading-on-okx,Интеграция TradingView с OKX: руководство по торговле и настройке,tradingview,ru,13,"Ожидайте ответ от службы поддержки, который придет вам на почту, привязанную к вашему аккаунту OKX. Будьте внимательны и своевременно предоставляйте необходимую информацию агентам поддержки в случае такого запроса.
Рекомендации по процессу апелляции на OKX P2P
Есть несколько рекомендаций по процессу апелляции, которым мы советуем придерживаться, чтобы ускорить процесс урегулирования спора.
Стоит помнить, что апелляция на платформе P2P или, как еще называют этот процесс, диспут,  возникает в случае, когда сделка пошла не совсем гладко, и у пользователей возникли разногласия, которые они не могут разрешить между собой.
В этом случае в процесс подключаются агенты службы поддержки OKX, которые должны собрать доказательства и подтверждающие документы от двух сторон и принять решение относительно результатов сделки.
Поэтому, очень важно как для человека, который открывает апелляцию, так и для стороны, которая получила апелляцию, предоставить как можно больше информации о транзакции."
